name,comment,cost,choicecategory,blurb,supplier,price,multiplier,published,sortorder
Intel Xeon E5-2697 v2 @ 2.70GHz,CPU Passmark score 17800,2749.99,CPUs,Intel Xeon E5-2697 v2 @ 2.70GHz - CPU Passmark score 17800,,,,True,1300
Intel Xeon E5-2690 v2 @ 3.00GHz,CPU Passmark score 17441,2149.99,CPUs,Intel Xeon E5-2690 v2 @ 3.00GHz - CPU Passmark score 17441,,,,True,1299
Intel Xeon E5-2680 v2 @ 2.80GHz,CPU Passmark score 16799,1743,CPUs,Intel Xeon E5-2680 v2 @ 2.80GHz - CPU Passmark score 16799,,,,True,1298
Intel Xeon E5-2687W v2 @ 3.40GHz,CPU Passmark score 16664,2199.99,CPUs,Intel Xeon E5-2687W v2 @ 3.40GHz - CPU Passmark score 16664,,,,True,1297
Intel Xeon E5-2667 v2 @ 3.30GHz,CPU Passmark score 16167,0.0,CPUs,Intel Xeon E5-2667 v2 @ 3.30GHz - CPU Passmark score 16167,,,,False,1296
Intel Xeon E5-2670 v2 @ 2.50GHz,CPU Passmark score 14638,1649.99,CPUs,Intel Xeon E5-2670 v2 @ 2.50GHz - CPU Passmark score 14638,,,,True,1295
Intel Xeon E5-2687W @ 3.10GHz,CPU Passmark score 14557,1912.99,CPUs,Intel Xeon E5-2687W @ 3.10GHz - CPU Passmark score 14557,,,,True,1294
Intel Xeon E5-2690 @ 2.90GHz,CPU Passmark score 14248,1899,CPUs,Intel Xeon E5-2690 @ 2.90GHz - CPU Passmark score 14248,,,,True,1293
Intel Core i7-4960X @ 3.60GHz,CPU Passmark score 14157,1049.99,CPUs,Intel Core i7-4960X @ 3.60GHz - CPU Passmark score 14157,,,,True,1292
Intel Xeon E5-2689 @ 2.60GHz,CPU Passmark score 13897,0.0,CPUs,Intel Xeon E5-2689 @ 2.60GHz - CPU Passmark score 13897,,,,False,1291
Intel Xeon E5-2658 v2 @ 2.40GHz,CPU Passmark score 13678,0.0,CPUs,Intel Xeon E5-2658 v2 @ 2.40GHz - CPU Passmark score 13678,,,,False,1290
Intel Xeon E5-1660 v2 @ 3.70GHz,CPU Passmark score 13432 - Price is last known price,1122.98,CPUs,Intel Xeon E5-1660 v2 @ 3.70GHz - CPU Passmark score 13432,,,,True,1289
Intel Core i7-4930K @ 3.40GHz,CPU Passmark score 13281,579.99,CPUs,Intel Core i7-4930K @ 3.40GHz - CPU Passmark score 13281,,,,True,1288
Intel Xeon E5-2680 @ 2.70GHz,CPU Passmark score 13230,1809.99,CPUs,Intel Xeon E5-2680 @ 2.70GHz - CPU Passmark score 13230,,,,True,1287
Intel Xeon E5-2670 @ 2.60GHz,CPU Passmark score 12867,1652.39,CPUs,Intel Xeon E5-2670 @ 2.60GHz - CPU Passmark score 12867,,,,True,1286
Intel Xeon E5-2650 v2 @ 2.60GHz,CPU Passmark score 12807,1299.99,CPUs,Intel Xeon E5-2650 v2 @ 2.60GHz - CPU Passmark score 12807,,,,True,1285
Intel Core i7-3970X @ 3.50GHz,CPU Passmark score 12796,999,CPUs,Intel Core i7-3970X @ 3.50GHz - CPU Passmark score 12796,,,,True,1284
Intel Core i7-3960X @ 3.30GHz,CPU Passmark score 12753,1017.5,CPUs,Intel Core i7-3960X @ 3.30GHz - CPU Passmark score 12753,,,,True,1283
Intel Xeon E5-1650 v2 @ 3.50GHz,CPU Passmark score 12542,704.19,CPUs,Intel Xeon E5-1650 v2 @ 3.50GHz - CPU Passmark score 12542,,,,True,1282
Intel Xeon E5-1660 @ 3.30GHz,CPU Passmark score 12474 - Price is last known price,1096.99,CPUs,Intel Xeon E5-1660 @ 3.30GHz - CPU Passmark score 12474,,,,True,1281
Intel Xeon E5-2665 @ 2.40GHz,CPU Passmark score 12446,1507.99,CPUs,Intel Xeon E5-2665 @ 2.40GHz - CPU Passmark score 12446,,,,True,1280
Intel Core i7-3930K @ 3.20GHz,CPU Passmark score 12154,569.99,CPUs,Intel Core i7-3930K @ 3.20GHz - CPU Passmark score 12154,,,,True,1279
Intel Xeon E5-2660 @ 2.20GHz,CPU Passmark score 11961,1346.99,CPUs,Intel Xeon E5-2660 @ 2.20GHz - CPU Passmark score 11961,,,,True,1278
Intel Xeon E5-4650 @ 2.70GHz,CPU Passmark score 11960 - Price is last known price,3899.99,CPUs,Intel Xeon E5-4650 @ 2.70GHz - CPU Passmark score 11960,,,,True,1277
Intel Xeon E5-1650 @ 3.20GHz,CPU Passmark score 11616,603.99,CPUs,Intel Xeon E5-1650 @ 3.20GHz - CPU Passmark score 11616,,,,True,1276
Intel Xeon E5-2470 @ 2.30GHz,CPU Passmark score 11149 - Price is last known price,1479.99,CPUs,Intel Xeon E5-2470 @ 2.30GHz - CPU Passmark score 11149,,,,True,1275
Intel Xeon E5-2667 @ 2.90GHz,CPU Passmark score 10482 - Price is last known price,1552.0,CPUs,Intel Xeon E5-2667 @ 2.90GHz - CPU Passmark score 10482,,,,True,1274
Intel Xeon E5-2650 @ 2.00GHz,CPU Passmark score 10460,1125.99,CPUs,Intel Xeon E5-2650 @ 2.00GHz - CPU Passmark score 10460,,,,True,1273
Intel Xeon E5-2630 v2 @ 2.60GHz,CPU Passmark score 10447,641.99,CPUs,Intel Xeon E5-2630 v2 @ 2.60GHz - CPU Passmark score 10447,,,,True,1272
Intel Xeon E3-1280 v3 @ 3.60GHz,CPU Passmark score 10420,0.0,CPUs,Intel Xeon E3-1280 v3 @ 3.60GHz - CPU Passmark score 10420,,,,False,1271
Intel Core i7-4770R @ 3.20GHz,CPU Passmark score 10375,0.0,CPUs,Intel Core i7-4770R @ 3.20GHz - CPU Passmark score 10375,,,,False,1270
AMD FX-9590 Eight-Core,CPU Passmark score 10358,329.99,CPUs,AMD FX-9590 Eight-Core - CPU Passmark score 10358,,,,True,1269
Intel Core i7-4770K @ 3.50GHz,CPU Passmark score 10340,299.99,CPUs,Intel Core i7-4770K @ 3.50GHz - CPU Passmark score 10340,,,,True,1268
Intel Xeon E3-1270 v3 @ 3.50GHz,CPU Passmark score 10175,349.99,CPUs,Intel Xeon E3-1270 v3 @ 3.50GHz - CPU Passmark score 10175,,,,True,1267
Intel Core i7-4960HQ @ 2.60GHz,CPU Passmark score 10166,0.0,CPUs,Intel Core i7-4960HQ @ 2.60GHz - CPU Passmark score 10166,,,,False,1266
Intel Core i7-4771 @ 3.50GHz,CPU Passmark score 10070,319.99,CPUs,Intel Core i7-4771 @ 3.50GHz - CPU Passmark score 10070,,,,True,1265
Intel Core i7-4770 @ 3.40GHz,CPU Passmark score 9949,307.39,CPUs,Intel Core i7-4770 @ 3.40GHz - CPU Passmark score 9949,,,,True,1264
Intel Core i7-4820K @ 3.70GHz,CPU Passmark score 9931,324.99,CPUs,Intel Core i7-4820K @ 3.70GHz - CPU Passmark score 9931,,,,True,1263
Intel Xeon E3-1290 V2 @ 3.70GHz,CPU Passmark score 9930 - Price is last known price,885.0,CPUs,Intel Xeon E3-1290 V2 @ 3.70GHz - CPU Passmark score 9930,,,,True,1262
Intel Xeon W3690 @ 3.47GHz,CPU Passmark score 9880 - Price is last known price,1110.99,CPUs,Intel Xeon W3690 @ 3.47GHz - CPU Passmark score 9880,,,,True,1261
Intel Xeon E3-1280 V2 @ 3.60GHz,CPU Passmark score 9795,669.99,CPUs,Intel Xeon E3-1280 V2 @ 3.60GHz - CPU Passmark score 9795,,,,True,1260
Intel Xeon E5-2640 @ 2.50GHz,CPU Passmark score 9761,899.99,CPUs,Intel Xeon E5-2640 @ 2.50GHz - CPU Passmark score 9761,,,,True,1259
Intel Xeon E5-2643 v2 @ 3.50GHz,CPU Passmark score 9751,0.0,CPUs,Intel Xeon E5-2643 v2 @ 3.50GHz - CPU Passmark score 9751,,,,False,1258
AMD FX-9370 Eight-Core,CPU Passmark score 9730,229.99,CPUs,AMD FX-9370 Eight-Core - CPU Passmark score 9730,,,,True,1257
Intel Xeon E3-1245 v3 @ 3.40GHz,CPU Passmark score 9716,274.99,CPUs,Intel Xeon E3-1245 v3 @ 3.40GHz - CPU Passmark score 9716,,,,True,1256
Intel Xeon E5-2658 @ 2.10GHz,CPU Passmark score 9667 - Price is last known price,899.95,CPUs,Intel Xeon E5-2658 @ 2.10GHz - CPU Passmark score 9667,,,,True,1255
Intel Xeon E3-1240 v3 @ 3.40GHz,CPU Passmark score 9663,279.99,CPUs,Intel Xeon E3-1240 v3 @ 3.40GHz - CPU Passmark score 9663,,,,True,1254
Intel Core i7-3770K @ 3.50GHz,CPU Passmark score 9652,316.99,CPUs,Intel Core i7-3770K @ 3.50GHz - CPU Passmark score 9652,,,,True,1253
Intel Xeon E3-1270 V2 @ 3.50GHz,CPU Passmark score 9635,339.99,CPUs,Intel Xeon E3-1270 V2 @ 3.50GHz - CPU Passmark score 9635,,,,True,1252
Intel Xeon E5-2440 @ 2.40GHz,CPU Passmark score 9628,0.0,CPUs,Intel Xeon E5-2440 @ 2.40GHz - CPU Passmark score 9628,,,,False,1251
Intel Core i7-4770S @ 3.10GHz,CPU Passmark score 9590,306.89,CPUs,Intel Core i7-4770S @ 3.10GHz - CPU Passmark score 9590,,,,True,1250
Intel Core i7-4940MX @ 3.10GHz,CPU Passmark score 9552,0.0,CPUs,Intel Core i7-4940MX @ 3.10GHz - CPU Passmark score 9552,,,,False,1249
Intel Xeon E3-1230 v3 @ 3.30GHz,CPU Passmark score 9547,244.99,CPUs,Intel Xeon E3-1230 v3 @ 3.30GHz - CPU Passmark score 9547,,,,True,1248
Intel Xeon E5-1620 v2 @ 3.70GHz,CPU Passmark score 9545 - Price is last known price,309.99,CPUs,Intel Xeon E5-1620 v2 @ 3.70GHz - CPU Passmark score 9545,,,,True,1247
Intel Xeon E3-1275 v3 @ 3.50GHz,CPU Passmark score 9533,349.99,CPUs,Intel Xeon E3-1275 v3 @ 3.50GHz - CPU Passmark score 9533,,,,True,1246
Intel Xeon E3-1275 V2 @ 3.50GHz,CPU Passmark score 9512,349.99,CPUs,Intel Xeon E3-1275 V2 @ 3.50GHz - CPU Passmark score 9512,,,,True,1245
Intel Core i7-4930MX @ 3.00GHz,CPU Passmark score 9448,0.0,CPUs,Intel Core i7-4930MX @ 3.00GHz - CPU Passmark score 9448,,,,False,1244
Intel Core i7 X 990 @ 3.47GHz,CPU Passmark score 9439 - Price is last known price,1443.95,CPUs,Intel Core i7 X 990 @ 3.47GHz - CPU Passmark score 9439,,,,True,1243
Intel Core i7-3770 @ 3.40GHz,CPU Passmark score 9405,291.99,CPUs,Intel Core i7-3770 @ 3.40GHz - CPU Passmark score 9405,,,,True,1242
Intel Xeon E3-1240 V2 @ 3.40GHz,CPU Passmark score 9336,247.99,CPUs,Intel Xeon E3-1240 V2 @ 3.40GHz - CPU Passmark score 9336,,,,True,1241
Intel Core i7-4850HQ @ 2.30GHz,CPU Passmark score 9309,0.0,CPUs,Intel Core i7-4850HQ @ 2.30GHz - CPU Passmark score 9309,,,,False,1240
Intel Xeon X5680 @ 3.33GHz,CPU Passmark score 9275 - Price is last known price,918.75,CPUs,Intel Xeon X5680 @ 3.33GHz - CPU Passmark score 9275,,,,True,1239
Intel Xeon X5690 @ 3.47GHz,CPU Passmark score 9258 - Price is last known price,1776.35,CPUs,Intel Xeon X5690 @ 3.47GHz - CPU Passmark score 9258,,,,True,1238
Intel Xeon E5-2637 v2 @ 3.50GHz,CPU Passmark score 9255,0.0,CPUs,Intel Xeon E5-2637 v2 @ 3.50GHz - CPU Passmark score 9255,,,,False,1237
Intel Core i7-3940XM @ 3.00GHz,CPU Passmark score 9222 - Price is last known price,749.99,CPUs,Intel Core i7-3940XM @ 3.00GHz - CPU Passmark score 9222,,,,True,1236
Intel Core i7-3920XM @ 2.90GHz,CPU Passmark score 9220 - Price is last known price,1096.0,CPUs,Intel Core i7-3920XM @ 2.90GHz - CPU Passmark score 9220,,,,True,1235
Intel Xeon W3680 @ 3.33GHz,CPU Passmark score 9179 - Price is last known price,934.95,CPUs,Intel Xeon W3680 @ 3.33GHz - CPU Passmark score 9179,,,,True,1234
Intel Xeon E5-1620 @ 3.60GHz,CPU Passmark score 9153 - Price is last known price,360.72,CPUs,Intel Xeon E5-1620 @ 3.60GHz - CPU Passmark score 9153,,,,True,1233
AMD Opteron 6282 SE,CPU Passmark score 9116 - Price is last known price,1089.99,CPUs,AMD Opteron 6282 SE - CPU Passmark score 9116,,,,True,1232
Intel Core i7-4900MQ @ 2.80GHz,CPU Passmark score 9087,589.99,CPUs,Intel Core i7-4900MQ @ 2.80GHz - CPU Passmark score 9087,,,,True,1231
AMD FX-8350 Eight-Core,CPU Passmark score 9047,199.99,CPUs,AMD FX-8350 Eight-Core - CPU Passmark score 9047,,,,True,1230
Intel Core i7-3840QM @ 2.80GHz,CPU Passmark score 9035 - Price is last known price,429.0,CPUs,Intel Core i7-3840QM @ 2.80GHz - CPU Passmark score 9035,,,,True,1229
Intel Xeon E3-1245 V2 @ 3.40GHz,CPU Passmark score 9035,258.99,CPUs,Intel Xeon E3-1245 V2 @ 3.40GHz - CPU Passmark score 9035,,,,True,1228
Intel Core i7-3820 @ 3.60GHz,CPU Passmark score 9022,318.99,CPUs,Intel Core i7-3820 @ 3.60GHz - CPU Passmark score 9022,,,,True,1227
Intel Core i7-4770T @ 2.50GHz,CPU Passmark score 9011,0.0,CPUs,Intel Core i7-4770T @ 2.50GHz - CPU Passmark score 9011,,,,False,1226
Intel Core i7-3770S @ 3.10GHz,CPU Passmark score 8975,288.99,CPUs,Intel Core i7-3770S @ 3.10GHz - CPU Passmark score 8975,,,,True,1225
Intel Core i7-2700K @ 3.50GHz,CPU Passmark score 8933,349.99,CPUs,Intel Core i7-2700K @ 3.50GHz - CPU Passmark score 8933,,,,True,1224
Intel Core i7 X 980 @ 3.33GHz,CPU Passmark score 8932,1049.99,CPUs,Intel Core i7 X 980 @ 3.33GHz - CPU Passmark score 8932,,,,True,1223
Intel Xeon E5-2630 @ 2.30GHz,CPU Passmark score 8907,625.87,CPUs,Intel Xeon E5-2630 @ 2.30GHz - CPU Passmark score 8907,,,,True,1222
Intel Xeon E3-1230 V2 @ 3.30GHz,CPU Passmark score 8867,229.99,CPUs,Intel Xeon E3-1230 V2 @ 3.30GHz - CPU Passmark score 8867,,,,True,1221
Intel Xeon E3-1265L v3 @ 2.50GHz,CPU Passmark score 8859,0.0,CPUs,Intel Xeon E3-1265L v3 @ 2.50GHz - CPU Passmark score 8859,,,,False,1220
Intel Core i7 980 @ 3.33GHz,CPU Passmark score 8823 - Price is last known price,798.95,CPUs,Intel Core i7 980 @ 3.33GHz - CPU Passmark score 8823,,,,True,1219
Intel Xeon X5675 @ 3.07GHz,CPU Passmark score 8717,1417.99,CPUs,Intel Xeon X5675 @ 3.07GHz - CPU Passmark score 8717,,,,True,1218
Intel Xeon E3-1290 @ 3.60GHz,CPU Passmark score 8704 - Price is last known price,885.0,CPUs,Intel Xeon E3-1290 @ 3.60GHz - CPU Passmark score 8704,,,,True,1217
Intel Xeon W3670 @ 3.20GHz,CPU Passmark score 8650 - Price is last known price,597.99,CPUs,Intel Xeon W3670 @ 3.20GHz - CPU Passmark score 8650,,,,True,1216
Intel Core i7-3820QM @ 2.70GHz,CPU Passmark score 8608 - Price is last known price,602.97,CPUs,Intel Core i7-3820QM @ 2.70GHz - CPU Passmark score 8608,,,,True,1215
Intel Core i7-2600K @ 3.40GHz,CPU Passmark score 8604,339.99,CPUs,Intel Core i7-2600K @ 3.40GHz - CPU Passmark score 8604,,,,True,1214
Intel Core i7-4800MQ @ 2.70GHz,CPU Passmark score 8592 - Price is last known price,379.99,CPUs,Intel Core i7-4800MQ @ 2.70GHz - CPU Passmark score 8592,,,,True,1213
Intel Xeon E5-2620 v2 @ 2.10GHz,CPU Passmark score 8585,433.58,CPUs,Intel Xeon E5-2620 v2 @ 2.10GHz - CPU Passmark score 8585,,,,True,1212
Intel Xeon E5-2643 @ 3.30GHz,CPU Passmark score 8508,0.0,CPUs,Intel Xeon E5-2643 @ 3.30GHz - CPU Passmark score 8508,,,,False,1211
Intel Core i7-4810MQ @ 2.80GHz,CPU Passmark score 8493,0.0,CPUs,Intel Core i7-4810MQ @ 2.80GHz - CPU Passmark score 8493,,,,False,1210
Intel Core i7 970 @ 3.20GHz,CPU Passmark score 8480 - Price is last known price,649.95,CPUs,Intel Core i7 970 @ 3.20GHz - CPU Passmark score 8480,,,,True,1209
Intel Xeon E3-1280 @ 3.50GHz,CPU Passmark score 8472 - Price is last known price,649.99,CPUs,Intel Xeon E3-1280 @ 3.50GHz - CPU Passmark score 8472,,,,True,1208
Intel Core i7-3740QM @ 2.70GHz,CPU Passmark score 8443 - Price is last known price,389.99,CPUs,Intel Core i7-3740QM @ 2.70GHz - CPU Passmark score 8443,,,,True,1207
AMD Opteron 6376,CPU Passmark score 8442 - Price is last known price,926.22,CPUs,AMD Opteron 6376 - CPU Passmark score 8442,,,,True,1206
Intel 0000 @ 2.80GHz,CPU Passmark score 8387,0.0,CPUs,Intel 0000 @ 2.80GHz - CPU Passmark score 8387,,,,False,1205
Intel Core i7-3720QM @ 2.60GHz,CPU Passmark score 8322 - Price is last known price,401.89,CPUs,Intel Core i7-3720QM @ 2.60GHz - CPU Passmark score 8322,,,,True,1204
Intel Core i7-2600 @ 3.40GHz,CPU Passmark score 8307,409.95,CPUs,Intel Core i7-2600 @ 3.40GHz - CPU Passmark score 8307,,,,True,1203
Intel Xeon X5670 @ 2.93GHz,CPU Passmark score 8300 - Price is last known price,400.0,CPUs,Intel Xeon X5670 @ 2.93GHz - CPU Passmark score 8300,,,,True,1202
Intel Core i7-3770T @ 2.50GHz,CPU Passmark score 8282 - Price is last known price,294.0,CPUs,Intel Core i7-3770T @ 2.50GHz - CPU Passmark score 8282,,,,True,1201
Intel Xeon E3-1270 @ 3.40GHz,CPU Passmark score 8280 - Price is last known price,351.99,CPUs,Intel Xeon E3-1270 @ 3.40GHz - CPU Passmark score 8280,,,,True,1200
Intel Xeon X5660 @ 2.80GHz,CPU Passmark score 8173 - Price is last known price,573.18,CPUs,Intel Xeon X5660 @ 2.80GHz - CPU Passmark score 8173,,,,True,1199
Intel Xeon E3-1265L V2 @ 2.50GHz,CPU Passmark score 8141,319.19,CPUs,Intel Xeon E3-1265L V2 @ 2.50GHz - CPU Passmark score 8141,,,,True,1198
AMD Opteron 6328,CPU Passmark score 8132,479.99,CPUs,AMD Opteron 6328 - CPU Passmark score 8132,,,,True,1197
Intel Xeon E3-1240 @ 3.30GHz,CPU Passmark score 8104 - Price is last known price,264.99,CPUs,Intel Xeon E3-1240 @ 3.30GHz - CPU Passmark score 8104,,,,True,1196
AMD FX-8320 Eight-Core,CPU Passmark score 8100,159.99,CPUs,AMD FX-8320 Eight-Core - CPU Passmark score 8100,,,,True,1195
Intel Core i7-4700HQ @ 2.40GHz,CPU Passmark score 8036,0.0,CPUs,Intel Core i7-4700HQ @ 2.40GHz - CPU Passmark score 8036,,,,False,1194
Intel Xeon E3-1230 @ 3.20GHz,CPU Passmark score 8032,239.99,CPUs,Intel Xeon E3-1230 @ 3.20GHz - CPU Passmark score 8032,,,,True,1193
Intel Xeon E3-1245 @ 3.30GHz,CPU Passmark score 8020 - Price is last known price,255.0,CPUs,Intel Xeon E3-1245 @ 3.30GHz - CPU Passmark score 8020,,,,True,1192
Intel Xeon E5-2620 @ 2.00GHz,CPU Passmark score 7957,409.99,CPUs,Intel Xeon E5-2620 @ 2.00GHz - CPU Passmark score 7957,,,,True,1191
Intel Core i7-4700MQ @ 2.40GHz,CPU Passmark score 7940 - Price is last known price,399.99,CPUs,Intel Core i7-4700MQ @ 2.40GHz - CPU Passmark score 7940,,,,True,1190
Intel Xeon E3-1275 @ 3.40GHz,CPU Passmark score 7919,356.99,CPUs,Intel Xeon E3-1275 @ 3.40GHz - CPU Passmark score 7919,,,,True,1189
Intel Core i7-4750HQ @ 2.00GHz,CPU Passmark score 7914,0.0,CPUs,Intel Core i7-4750HQ @ 2.00GHz - CPU Passmark score 7914,,,,False,1188
Intel Core i5-4670K @ 3.40GHz,CPU Passmark score 7793,209.99,CPUs,Intel Core i5-4670K @ 3.40GHz - CPU Passmark score 7793,,,,True,1187
Intel Core i7-4702HQ @ 2.20GHz,CPU Passmark score 7788,0.0,CPUs,Intel Core i7-4702HQ @ 2.20GHz - CPU Passmark score 7788,,,,False,1186
Intel Core i7-3630QM @ 2.40GHz,CPU Passmark score 7730 - Price is last known price,298.95,CPUs,Intel Core i7-3630QM @ 2.40GHz - CPU Passmark score 7730,,,,True,1185
Intel Xeon X5650 @ 2.67GHz,CPU Passmark score 7707,178.5,CPUs,Intel Xeon X5650 @ 2.67GHz - CPU Passmark score 7707,,,,True,1184
AMD FX-8150 Eight-Core,CPU Passmark score 7700,285.27,CPUs,AMD FX-8150 Eight-Core - CPU Passmark score 7700,,,,True,1183
AMD Opteron 6366 HE,CPU Passmark score 7503,0.0,CPUs,AMD Opteron 6366 HE - CPU Passmark score 7503,,,,False,1182
Intel Core i7-3610QM @ 2.30GHz,CPU Passmark score 7498 - Price is last known price,399.99,CPUs,Intel Core i7-3610QM @ 2.30GHz - CPU Passmark score 7498,,,,True,1181
Intel Core i5-4670 @ 3.40GHz,CPU Passmark score 7485,219.99,CPUs,Intel Core i5-4670 @ 3.40GHz - CPU Passmark score 7485,,,,True,1180
Intel Core i7-2960XM @ 2.70GHz,CPU Passmark score 7451 - Price is last known price,1096.0,CPUs,Intel Core i7-2960XM @ 2.70GHz - CPU Passmark score 7451,,,,True,1179
Intel Core i7-4700EQ @ 2.40GHz,CPU Passmark score 7438,0.0,CPUs,Intel Core i7-4700EQ @ 2.40GHz - CPU Passmark score 7438,,,,False,1178
Intel Xeon E5-2420 @ 1.90GHz,CPU Passmark score 7371 - Price is last known price,412.99,CPUs,Intel Xeon E5-2420 @ 1.90GHz - CPU Passmark score 7371,,,,True,1177
Intel Core i7-4702MQ @ 2.20GHz,CPU Passmark score 7358,0.0,CPUs,Intel Core i7-4702MQ @ 2.20GHz - CPU Passmark score 7358,,,,False,1176
Intel Xeon E3-1230L v3 @ 1.80GHz,CPU Passmark score 7344,0.0,CPUs,Intel Xeon E3-1230L v3 @ 1.80GHz - CPU Passmark score 7344,,,,False,1175
Intel Xeon X5687 @ 3.60GHz,CPU Passmark score 7333,0.0,CPUs,Intel Xeon X5687 @ 3.60GHz - CPU Passmark score 7333,,,,False,1174
Intel Core i7-4765T @ 2.00GHz,CPU Passmark score 7331,0.0,CPUs,Intel Core i7-4765T @ 2.00GHz - CPU Passmark score 7331,,,,False,1173
Intel Xeon E5-1410 @ 2.80GHz,CPU Passmark score 7312,0.0,CPUs,Intel Xeon E5-1410 @ 2.80GHz - CPU Passmark score 7312,,,,False,1172
Intel Xeon E3-1235 @ 3.20GHz,CPU Passmark score 7302 - Price is last known price,269.99,CPUs,Intel Xeon E3-1235 @ 3.20GHz - CPU Passmark score 7302,,,,True,1171
Intel Xeon E5-2430 @ 2.20GHz,CPU Passmark score 7288 - Price is last known price,586.0,CPUs,Intel Xeon E5-2430 @ 2.20GHz - CPU Passmark score 7288,,,,True,1170
Intel Core i7-3615QM @ 2.30GHz,CPU Passmark score 7286,0.0,CPUs,Intel Core i7-3615QM @ 2.30GHz - CPU Passmark score 7286,,,,False,1169
Intel Core i7-2860QM @ 2.50GHz,CPU Passmark score 7206 - Price is last known price,599.99,CPUs,Intel Core i7-2860QM @ 2.50GHz - CPU Passmark score 7206,,,,True,1168
Intel Core i5-3570K @ 3.40GHz,CPU Passmark score 7180,224,CPUs,Intel Core i5-3570K @ 3.40GHz - CPU Passmark score 7180,,,,True,1167
Intel Xeon E5649 @ 2.53GHz,CPU Passmark score 7157 - Price is last known price,780.99,CPUs,Intel Xeon E5649 @ 2.53GHz - CPU Passmark score 7157,,,,True,1166
Intel Core i7-2600S @ 2.80GHz,CPU Passmark score 7102 - Price is last known price,328.45,CPUs,Intel Core i7-2600S @ 2.80GHz - CPU Passmark score 7102,,,,True,1165
AMD Opteron 6234,CPU Passmark score 7093 - Price is last known price,399.99,CPUs,AMD Opteron 6234 - CPU Passmark score 7093,,,,True,1164
Intel Core i5-4570 @ 3.20GHz,CPU Passmark score 7079,189.99,CPUs,Intel Core i5-4570 @ 3.20GHz - CPU Passmark score 7079,,,,True,1163
Intel Xeon E3-1225 v3 @ 3.20GHz,CPU Passmark score 7044,224.99,CPUs,Intel Xeon E3-1225 v3 @ 3.20GHz - CPU Passmark score 7044,,,,True,1162
AMD FX-6350 Six-Core,CPU Passmark score 7039,139.99,CPUs,AMD FX-6350 Six-Core - CPU Passmark score 7039,,,,True,1161
Intel Core i7-2920XM @ 2.50GHz,CPU Passmark score 7029 - Price is last known price,1096.0,CPUs,Intel Core i7-2920XM @ 2.50GHz - CPU Passmark score 7029,,,,True,1160
Intel Xeon E3-1220 v3 @ 3.10GHz,CPU Passmark score 7022,204.99,CPUs,Intel Xeon E3-1220 v3 @ 3.10GHz - CPU Passmark score 7022,,,,True,1159
Intel Core i7-3632QM @ 2.20GHz,CPU Passmark score 7014,0.0,CPUs,Intel Core i7-3632QM @ 2.20GHz - CPU Passmark score 7014,,,,False,1158
Intel Core i5-3570 @ 3.40GHz,CPU Passmark score 7011,209.98,CPUs,Intel Core i5-3570 @ 3.40GHz - CPU Passmark score 7011,,,,True,1157
Intel Xeon X5677 @ 3.47GHz,CPU Passmark score 6986 - Price is last known price,1663.0,CPUs,Intel Xeon X5677 @ 3.47GHz - CPU Passmark score 6986,,,,True,1156
Intel Core i7-2760QM @ 2.40GHz,CPU Passmark score 6897 - Price is last known price,378.0,CPUs,Intel Core i7-2760QM @ 2.40GHz - CPU Passmark score 6897,,,,True,1155
Intel Core i7-3612QM @ 2.10GHz,CPU Passmark score 6888,0.0,CPUs,Intel Core i7-3612QM @ 2.10GHz - CPU Passmark score 6888,,,,False,1154
Intel Core i5-4570S @ 2.90GHz,CPU Passmark score 6875,197.99,CPUs,Intel Core i5-4570S @ 2.90GHz - CPU Passmark score 6875,,,,True,1153
Intel Core i5-2550K @ 3.40GHz,CPU Passmark score 6873 - Price is last known price,247.5,CPUs,Intel Core i5-2550K @ 3.40GHz - CPU Passmark score 6873,,,,True,1152
AMD FX-8140 Eight-Core,CPU Passmark score 6845,0.0,CPUs,AMD FX-8140 Eight-Core - CPU Passmark score 6845,,,,False,1151
Intel Xeon E3-1225 V2 @ 3.20GHz,CPU Passmark score 6843,224.99,CPUs,Intel Xeon E3-1225 V2 @ 3.20GHz - CPU Passmark score 6843,,,,True,1150
Intel Core i5-3550 @ 3.30GHz,CPU Passmark score 6824,224.99,CPUs,Intel Core i5-3550 @ 3.30GHz - CPU Passmark score 6824,,,,True,1149
Intel Core i7-2840QM @ 2.40GHz,CPU Passmark score 6766,0.0,CPUs,Intel Core i7-2840QM @ 2.40GHz - CPU Passmark score 6766,,,,False,1148
Intel Core i5-3570S @ 3.10GHz,CPU Passmark score 6736,0.0,CPUs,Intel Core i5-3570S @ 3.10GHz - CPU Passmark score 6736,,,,False,1147
Intel Xeon E5645 @ 2.40GHz,CPU Passmark score 6730,545.95,CPUs,Intel Xeon E5645 @ 2.40GHz - CPU Passmark score 6730,,,,True,1146
Intel Xeon W3580 @ 3.33GHz,CPU Passmark score 6701 - Price is last known price,1083.47,CPUs,Intel Xeon W3580 @ 3.33GHz - CPU Passmark score 6701,,,,True,1145
Intel Core i7-3612QE @ 2.10GHz,CPU Passmark score 6665,0.0,CPUs,Intel Core i7-3612QE @ 2.10GHz - CPU Passmark score 6665,,,,False,1144
Intel Core i7-2820QM @ 2.30GHz,CPU Passmark score 6659 - Price is last known price,498.95,CPUs,Intel Core i7-2820QM @ 2.30GHz - CPU Passmark score 6659,,,,True,1143
