5258,"4 x 1 TB SATA II HDs",,,
5259,"4 x 1.5 TB SATA II HDs",,,
5260,"4 x 2 TB SATA II HDs",,,
5260,"6 x 160 GB SATA II HDs",,,
5261,"6 x 250 GB SATA II HDs",,,
5262,"6 x 320 GB SATA II HDs",,,
5263,"6 x 400 GB SATA II HDs",,,
5264,"6 x 500 GB SATA II HDs",,,
5265,"6 x 750 GB SATA II HDs",,,
5266,"6 x 1 TB SATA II HDs",,,
5267,"6 x 1.5 TB SATA II HDs",,,
5268,"6 x 2 TB SATA II HDs",,,
5270,"8 x 120GB ATA HDs",,,
5271,"8 x 160 GB SATA II HDs",,,
5272,"8 x 200GB ATA HDs",,,
5273,"8 x 250 GB SATA II HDs",,,
5274,"8 x 320 GB SATA II HDs",,,
5275,"8 x 400 GB SATA II HDs",,,
5276,"8 x 500 GB SATA II HDs",,,
5277,"8 x 750 GB SATA II HDs",,,
5278,"8 x 1 TB SATA II HDs",,,
5279,"8 x 1.5 TB SATA II HDs",,,
5280,"8 x 2 TB SATA II HDs",,,
5301,"12 x 120GB ATA HDs",,,
5302,"12 x 160 GB SATA II HDs",,,
5303,"12 x 200GB ATA HDs",,,
5304,"12 x 250 GB SATA II HDs",,,
5305,"12 x 320 GB SATA II HDs",,,
5306,"12 x 400 GB SATA II HDs",,,
5307,"12 x 500 GB SATA II HDs",,,
5308,"12 x 750 GB SATA II HDs",,,
5309,"12 x 1 TB SATA II HDs",,,
5310,"16 x 120GB ATA HDs",,,
5310,"12 x 1.5 TB SATA II HDs",,,
5311,"12 x 2 TB SATA II HDs",,,
5311,"16 x 160 GB SATA II HDs",,,
5312,"16 x 200GB ATA HDs",,,
5313,"16 x 250 GB SATA II HDs",,,
5314,"16 x 320 GB SATA II HDs",,,
5315,"16 x 400 GB SATA II HDs",,,
5316,"16 x 500 GB SATA II HDs",,,
5317,"16 x 750 GB SATA II HDs",,,
5318,"16 x 1 TB SATA II HDs",,,
5319,"16 x 1.5 TB SATA II HDs",,,
5320,"16 x 2 TB SATA II HDs",,,
5321,"20GB 2.5"" 4200rpm HD",,,
5322,"30GB 2.5"" 4200rpm HD",,,
5323,"40GB 2.5"" 4200rpm HD",,,
5324,"60GB 2.5"" 4200rpm HD ",,,
5325,"80GB 2.5"" 4200rpm HD",,,
5402,"24 x 160 GB SATA II HDs",,,
5406,"24 x 250 GB SATA II HDs",,,
5407,"24 x 320 GB SATA II HDs ",,,
5407,"24 x 500 GB SATA II HDs",,,
5408,"24 x 750 GB SATA II HDs",,,
5409,"24 x 1 TB SATA II HDs",,,
5410,"24 x 1.5 TB SATA II HDs",,,
5411,"24 x 2 TB SATA II HDs",,,
5440,"60GB 2.5in 5400rpm SATA HARD DRIVE",,,
5441,"80GB 2.5in 5400rpm SATA HARD DRIVE",,,
5442,"120GB 2.5in 5400rpm SATA2 HARD DRIVE",,,
5443,"160GB 2.5in 5400rpm SATA2 HARD DRIVE",,,
5444,"500GB 2.5in 5400rpm SATA2 HARD DRIVE",,,
5445,"250GB 2.5in 5400rpm SATA2 HARD DRIVE",,,
5446,"320GB 2.5in 5400rpm SATA2 HARD DRIVE",,,
5447,"160GB 2.5in 5400rpm SATA HARD DRIVE (default)",,,
5448,"120GB 2.5in 5400rpm SATA HARD DRIVE (default)",,,
5512,"20GB 5400rpm Hard Drive",,,
5513,"30GB 5400prm Hard Drive",,,
5514,"40GB 5400rpm Hard Drive",,,
5516,"60GB 5400rpm Hard Drive",,,
5518,"80GB low noise Hard Drive",,,
5519,"160GB Maxtor 5400rpm Hard Drive",,,
5522,"20GB 7200rpm IDE Hard Drive",,,
5523,"30GB 7200rpm IDE Hard Drive",,,
5524,"40GB 7200rpm IDE Hard Drive",,,
5528,"80GB 7200rpm IDE Hard Drive",,,
5530,"120GB 7200rpm IDE Hard Drive",,,
5531,"160GB 7200rpm IDE Hard Drive",,,
5533,"200GB 7200rpm IDE Hard Drive",,,
5534,"250GB 7200rpm IDE Hard Drive",,,
5535,"300GB 7200rpm IDE Hard Drive",,,
5537,"500GB 7200rpm IDE Hard Drive",,,
5538,"750GB 7200rpm IDE Hard Drive",,,
5541,"8 x 120GB 7200rpm IDE HDs",,,
5542,"8 x 160GB 7200rpm IDE HDs",,,
5544,"8 x 200GB 7200rpm IDE HDs",,,
5545,"8 x 250GB 7200rpm IDE HDs",,,
5546,"8 x 300GB 7200rpm IDE HDs",,,
5547,"8 x 500GB 7200rpm IDE HDs",,,
5548,"8 x 750GB 7200rpm IDE HDs",,,
5550,"16 x 160GB Maxtor 5400rpm HDs",,,
5550,"16 x 120GB WD 5400rpm HDs",,,
5550,"16 x 120GB WD SE Caviar 7200rpm HDs",,,
5551,"16 x 120GB WD 7200rpm IDE HDs",,,
5552,"16 x 160GB 7200rpm IDE HDs",,,
5553,"16 x 200GB 7200rpm IDE HDs",,,
5554,"16 x 250GB 7200rpm IDE HDs",,,
5555,"16 x 300GB 7200rpm IDE HDs",,,
5556,"16 x 500GB 7200rpm IDE HDs",,,
5557,"16 x 750GB 7200rpm IDE HDs",,,
5750,"18.4 GB 7200rpm SCSI HD",,,
5751,"36 GB  7200rpm SCSI HD",,,
5752,"73.4 GB 7200rpm SCSI HD",,,
5753,"181 GB 7200rpm SCSI HD (Requires 2U)",,,
5753,"181 GB Barracuda 7200rpm SCSI HD",,,
5760,"18.4 GB 10Krpm SCSI HD",,,
5761,"36 GB 10Krpm SCSI HD",,,
5761,"36.7GB 10Krpm Atlas III Ultra320 SCSI HD",,,
5762,"73.4 GB 10Krpm SCSI Ultra 320-68 Pin HD",,,
5763,"146 GB 10Krpm SCSI Ultra 320-68 Pin HD",,,
5770,"18.3 GB 15Krpm SCSI  HD",,,
5771,"37 GB 15Krpm SCSI Ultra 320-68 Pin HD",,,
5772,"73.4 GB 15Krpm SCSI Ultra 320-68 Pin HD",,,
5773,"146 GB 15Krpm SCSI Ultra 320-68 Pin HD",,,
5780,"146.8 GB IBM (Hitachi) SCSI HD",,,
5781,"18.3 GB IBM  (Hitachi) SCSI HD",,,
5782,"36.4 GB IBM  (Hitachi) SCSI HD",,,
5783,"73.4 GB IBM (Hitachi) SCSI HD",,,
5800,"300GB WD SATA II Raptor 10K rpm 16MB",,,
5801,"74GB WD SATA Raptor 16mb",,,
5802,"150GB WD SATA II Raptor 10K rpm 16MB",,,
5850,"40GB Maxtor DiamondMax Plus 8 7200rpm HD",,,
5851,"2 x 80GB IDE/ATA Hard Drives ",,,
5852,"2 x 120GB IDE/ATA Hard Drives ",,,
5853,"2 x 160GB IDE/ATA Hard Drives",,,
5854,"2 x 200GB IDE/ATA Hard Drives",,,
5855,"2 x 250GB IDE/ATA Hard Drives ",,,
5856,"2 x 300GB IDE/ATA Hard Drives",,,
5857,"2 x 160 GB SATA II HDs",,,
5858,"2 x 250 GB SATA II HDs",,,
5859,"2 x 320 GB SATA II HDs",,,
5859,"2 x 500GB IDE/ATA Hard Drives",,,
5860,"2 x 500 GB SATA II HDs",,,
5860,"2 x 400GB IDE/ATA Hard Drives",,,
5861,"2 x 750GB IDE/ATA Hard Drives",,,
5861,"2 x 750 GB SATA II HDs",,,
5862,"2 x 1 TB SATA II HDs",,,
5863,"2 x 1.5 TB SATA II HDs",,,
5864,"2 x 2 TB SATA II HDs",,,
5999,"SAS 36GB 16mb 15K Hard Drive",,,
6000,"SAS U-300 73GB 16MB 15K Hard Drive",,,
6000,"Sans Digital MobileSTOR MS1CT USB",,,
6000,"3-port Firewire PCI card",,,
6001,"1TB Sans Digital MobilSTOR MS1CT USB ",,,
6001,"SAS 73GB 16mb 15K Hard Drive",,,
6001,"3-port USB PCI card",,,
6001,"Sans Digital MobileSTOR MS2UT USB",,,
6002,"SAS U-300 146GB  16MB 15K Hard Drive",,,
6002,"2TB Sans Digital MobilSTOR MS2UT USB",,,
6002,"Sans Digital MobileNAS MN4L+ USB",,,
6003,"4TB Sans Digital MobilSTOR TR4X USB",,,
6003,"SAS 147GB  16mb 15K Hard Drive",,,
6003,"SAS U-300 300GB 16MB 15K Hard Drive",,,
6003,"Sans Digital TowerRAID TR4X USB",,,
6003,"Sans Digital TowerRAID TR4X FIrewire",,,
6004,"2-port eSATA PCI card",,,
6004,"Sans Digital TowerRAID TR5M USB",,,
6004,"SAS 500GB 16mb 7200 Hard Drive",,,
6005,"SAS 750 GB 16mb 7200 Hard Drive",,,
6005,"Sans Digital TowerRAID TR8X USB",,,
6005,"2-port eSATA RAID PCI card",,,
6006,"SAS 1 TB 16mb 7200 Hard Drive",,,
6099,"4 x SAS 36GB 16mb 15K Hard Drive",,,
6100,"4 x SAS U-300 73GB 16MB 15K Hard Drives",,,
6101,"4 x SAS 73GB 16mb 15K Hard Drives ",,,
6102,"4 x SAS U-300 146GB 16MB 15K Hard Drives ",,,
6103,"4 x SAS U-300 300GB 16MB 15K Hard Drives",,,
6103,"4 x SAS 147GB  16mb 15K Hard Drive",,,
6104,"4 x SAS 500 GB 16mb 7200 Hard Drive",,,
6105,"4 x SAS 1.0 TB 16mb 7200 Hard Drive",,,
6204,"6 x SAS 36GB 16mb 15K Hard Drive",,,
6205,"6 x SAS U-300 73GB 16MB 15K Hard Drives",,,
6206,"6 x SAS 73GB 16mb 15K Hard Drive",,,
6207,"6 x SAS U-300 146GB 16MB 15K Hard Drives",,,
6208,"6 x SAS U-300 300GB 16MB 15K Hard Drives",,,
6208,"6 x SAS 147GB  16mb 15K Hard Drive",,,
6209,"6 x SAS 500GB 16mb 7200 Hard Drive",,,
6210,"6 x SAS 750 GB 16mb 7200 Hard Drive",,,
6212,"6 x SAS 1 TB 16mb 7200 Hard Drive",,,
9001,"Standard 1yr full /3yr limited warranty",9000,9099,"Warranties"
9002,"Extended 2yr full / 3yr limited warranty",,,
9003,"Premium full 3yr warranty",,,
9004,"Demo / Overstock 90 day warranty",,,
20000,"The FreeBSD Foundation",20000,20999,"Donation Targets"
20000,"Electronic Frontier Foundation",,,
20000,"The OpenBSD Project",,,
20000,"The OpenSSH Project",,,
20000,"64 Studio Project",,,
20000,"Other Open Source Project (please state in Notes)",,,
20000,"Ubuntu Studio Project",,,
21000,"No donation",21000,21999,"Donation Amounts"
21005,$5.00,,,
21010,$10.00,,,
21025,$25.00,,,
21050,$50.00,,,
21075,$75.00,,,
21100,$100.00,,,
50001,"5 pack support incidents, good for one year",50000,50999,"Support options"
50002,"10 pack support incidents, good for one year",,,
50003,"15 pack support incidents, good for one year",,,
50004,"10 pack support incidents, good for one year",,,
50010,"2 hrs configuration and tech support",,,
50012,"4 hrs configuration and tech support ",,,
605000,"Tablet Notebook Toshiba Portege M400 ",605000,605099,"Tablet Computers and Options"
605010,"Monitor resolution 1024 x 768",,,
605011,"Monitor resolution 1400 x 1050",,,
605013,"Core 2 Duo T5600 1.83GHz CPU ",,,
605014,"Core 2 Duo T7200 2.06GHz CPU",,,
605015,"Core 2 Duo T7400 2.16GHz CPU",,,
605019,"100GB SATA 5400rpm Hard Drive 9.5mm height",,,
605020,"80GB SATA 7200rpm Hard Drive 9.5mm height ",,,
605021,"120GB SATA 5400rpm Hard Drive 9.5mm height ",,,
605022,"100GB SATA 7200rpm Hard Drive 9.5mm height",,,
995402,"2GB 5400rpm Hard Drive",995000,995600,"Misc Hard Drives"
995411,"10GB 5400rpm Hard Drive",,,
995526,"60GB 7200rpm Hard Drive",,,
995527,"75GB 7200rpm Hard Drive",,,
,"
",,,
,,,,
,"RAZER Barracuda HP-1 sound card",,,"Null Sort Order"
,"i7 Extreme EVGA Intel X58 Chipset motherboard",,,
,"CDRW/DVD",,,
